feature_1,feature_2,feature_3,feature_4,feature_5,target,is_anomaly,anomaly_type
50.96995964992718,105.8198541631391,26.870326871354088,106.3858091352819,31.951860948002384,67.64951551190734,0,normal
37.85811387212268,81.77209943778345,18.321374296626036,84.36179725578234,45.02676407411424,19.474316375814656,0,normal
49.87753227153085,100.01692037333986,20.793053089450012,64.84257432731832,47.80095786734201,35.14193926607303,0,normal
48.52942618497861,107.58666649736712,31.066790816447735,81.19397181413437,35.4902035775682,55.63806388371145,0,normal
41.77779604433569,88.36555111796692,25.82607996496848,67.39585236943306,36.23169355505342,56.39480691398222,0,normal
52.32049937357636,104.98380116171926,23.716328131538532,64.22333668121345,38.292422786305224,29.142812996137874,0,normal
53.10907565598005,97.27916497058212,28.31942126092989,72.60092205054859,39.84787033677849,70.21109934949362,0,normal
39.97470635362191,84.64657218096491,13.03171826996181,79.84077840507135,33.38215245158142,18.47271470447626,0,normal
55.193465142411725,110.92800747062802,28.589220094797213,81.02567583148412,45.5211519336889,46.75523183927417,0,normal
45.987795281141636,85.05067099055084,24.392064454487738,76.46514147823248,33.815921729156265,59.7853923846156,0,normal
50.245101742589426,101.54821299831946,33.7914511082334,89.3890623912781,57.225459660092454,65.49061621283731,0,normal
42.326524371119504,89.86188055543614,17.96027214856595,107.8470439982651,33.53361371715879,56.364855133852295,0,normal
41.602781578192236,88.49161894299377,15.07038461841066,67.11367467478858,33.926938707570415,35.902144786632896,0,normal
51.50393786476208,108.32846640261637,21.939902961892358,89.25635757279075,35.384770754700774,72.0877198280232,0,normal
41.01585328651642,89.42882569021413,14.74972403133127,102.47188148781531,49.435520965770294,36.0382151697806,0,normal
45.30824347895295,102.2999722606728,30.797844191117253,73.28190232121074,49.902530495787694,44.10285538827834,0,normal
34.05572341205633,71.71647568331466,25.221686788548595,75.70470890647113,36.39947622816605,38.3253336589128,0,normal
56.228499323474985,109.53544645617507,29.350138527634776,76.80443447567848,44.115510672469995,74.27304655945946,0,normal
57.11614878088889,110.46940901158413,34.19418805009598,94.16515232847763,42.658512095836734,68.53850580874557,0,normal
42.51513463443446,83.10566152567777,21.686783252219513,92.6894577609574,40.54014785128087,36.601450125906894,0,normal
70.60747924881987,134.5882409608959,33.999841693813124,89.57356426431534,45.16300759668118,91.12344939935385,0,normal
63.68631557532349,133.1088816405698,30.895001003633286,90.87636730274382,25.930084108615084,64.84662478427431,0,normal
38.16741487334225,83.33234437577616,18.406441808419753,85.76313383693943,52.01885641676822,27.64824954462598,0,normal
50.74094780419775,104.06745345551946,17.954660851444213,49.44926340967268,39.55561840882705,19.205704374957758,0,normal
53.840654489393074,105.88402714004226,28.016940832890246,73.66319940730817,29.564243995961174,62.846528676838325,0,normal
56.69672548830039,105.09390766417748,27.109250279027062,67.2919962399496,31.52629182488839,72.12604409485371,0,normal
49.37320902726828,88.19793097136349,27.094847248626888,82.56069773276766,35.75793905302047,52.44198001458153,0,normal
42.07127167737656,84.66513944975499,21.56857783275656,66.69526041979228,30.416976859289214,55.10803621635111,0,normal
69.6472513291639,119.15440157511907,31.4925945213354,78.20969866101333,39.10137560247336,75.73007608477778,0,normal
47.790304004667775,107.13103807488959,20.982990610489992,67.04248278584208,35.39345407484256,51.397972127961005,0,normal
47.24948302848356,95.45861807633754,24.10546420077189,95.50311401166786,53.15974170801027,52.60484930857601,0,normal
47.50963960443622,94.43797947192768,27.373343489180826,121.18321212682856,48.956599291476614,42.90418427280139,0,normal
48.72082408519233,103.54407666799611,19.406520649378294,78.05195453800835,33.949194037725576,68.96805387694444,0,normal
35.77746290402326,73.35794144849723,18.551477175471668,100.30712452608847,47.053118055595604,31.739970946435676,0,normal
49.92027358683383,95.28719879354004,25.55618300354838,62.08073698007605,52.18499261815726,35.330762440175505,0,normal
55.38910043684659,107.95317422707694,23.751097969504944,61.86572619922864,28.937602152285308,43.39834574267224,0,normal
59.26177547531641,119.13909961398386,26.768549796037085,83.44453855035856,34.79485944702538,65.7034471310212,0,normal
45.12874616235304,96.19035489830698,24.459035146707706,75.7278244191724,33.3523990687117,44.094253674486424,0,normal
52.704568257798385,105.27634641601304,20.668580274988113,61.386545069376034,35.38582935545334,47.44475929793099,0,normal
57.55391225825756,111.04418357297668,30.018619587433438,76.48998458143839,46.01109698697431,61.44491321617103,0,normal
33.305947188786284,79.02974119746145,13.728432578583252,83.5589800288974,33.89392674765986,28.38653022833637,0,normal
31.95117899335481,75.94156802147226,22.794759216188815,78.89583752582223,32.76546699916473,27.526858542651244,0,normal
56.38592458777374,102.76046077422161,38.63067747066263,56.834757003563155,34.785311137582724,57.53216665943006,0,normal
50.47398671316414,100.94005672822871,20.932219760810526,90.0943921382166,35.38486504381481,49.621917790167736,0,normal
58.35692112065142,105.25755761540547,30.417464293961913,96.6235293098685,20.226843998981686,60.75875369684917,0,normal
42.03104744529523,89.32996168081827,18.040297547015996,80.56718810056964,35.16811850627344,38.24265571043223,0,normal
50.865897874729,98.32836937569115,30.212291509632593,78.8163126495182,42.70082129660162,48.37410726251744,0,normal
45.881230338775325,109.47001221098263,18.827767065640586,80.91678213567445,36.6321241534379,38.068552278094295,0,normal
52.897748568964126,103.81748169403951,28.604556146134534,70.10964701748239,49.609711377311555,65.84613340590813,0,normal
45.91924626978449,85.86150738012874,17.84755515551545,46.938121184612164,37.18789212766953,25.631607341284585,0,normal
50.184183791895514,99.45277604459217,23.942720008056057,71.71349206786704,46.635244649467914,55.409809485828376,0,normal
27.88864690992115,72.16025814771695,10.83706762020837,52.821206313302376,49.15003234565543,-1.355416957356537,0,normal
53.38496407494414,114.77913338183694,31.80538504594442,109.06039286706593,41.454930040467964,88.23133105288055,0,normal
52.48220586300336,99.9383738085724,21.427946419624455,87.45503724816368,33.15132939272906,51.49357592698167,0,normal
50.715662372193925,91.50735947692965,26.877156824323826,80.00493157930423,48.30031955406319,44.38937339995856,0,normal
44.89983601145253,97.76079248461943,21.724567922128895,68.33560109885833,43.018403944358816,42.379993827154806,0,normal
57.56988616645352,102.31424839763702,26.609390732323693,95.33456788207427,43.307479225789606,63.82746331086693,0,normal
68.76795812558066,123.65820872676801,33.38804515924181,48.319196266435824,51.968354491913466,72.54825667315288,0,normal
56.54365656354058,107.61539627589084,23.778715317077257,58.11766429052435,59.56601583693461,41.63614386135389,0,normal
51.292211819752275,101.39129582785253,26.54880050112407,82.2151384760507,41.79107219423305,54.09522693787701,0,normal
42.09525544554688,93.06834436621165,29.80902972893523,95.18130069232467,52.74549301311518,59.54818803215386,0,normal
44.887843235688145,88.74117483624508,18.4241337342891,75.83587368433042,48.75353214776759,14.049813878582906,0,normal
33.07535370285181,74.66311967099196,23.46077910095617,68.5967839507887,31.90316499791866,31.805060500708226,0,normal
33.451433281342304,76.7463844761829,25.446644547297357,55.65058650388419,29.639369823491073,39.22686829424433,0,normal
46.64215300709872,96.19660195505094,19.60433855101583,52.45285570322841,38.03405548731245,37.77324357185346,0,normal
47.2727643025233,96.76883307178015,16.639022184150583,71.53598204686983,45.56965091850735,45.00616532148907,0,normal
68.48956094945345,128.5014199805703,34.694872235793476,58.40211136887495,60.58687842599888,78.01414405244172,0,normal
50.59218434014488,105.89209513405326,23.147520362958513,77.97127141151783,38.84511670460846,46.408873128867484,0,normal
44.26337993119763,94.3245365975825,32.19942815331223,66.84862843299352,34.29723373858268,57.790032683870095,0,normal
51.064302276918966,104.21153632874186,25.966555312821637,35.23545287410482,48.7320548153797,44.582215008245676,0,normal
62.46085192497629,107.95185369448794,25.09819765287917,69.42838701006313,28.73990644225743,68.12263591775194,0,normal
42.22183312409125,89.41193256872182,15.996152297054483,89.03517589721191,50.17244075995327,34.08770420398247,0,normal
57.21672064043235,112.98045418461494,33.87626172863911,82.34061841841877,30.222977528864437,70.36114193491133,0,normal
57.12998430172388,114.35562518983613,25.721029353739556,85.66439952305238,43.55410649188832,120.02572888424079,1,target
46.3903383418092,90.79236903313011,23.165774711895708,84.23903410416395,44.74481006374707,39.15681948460482,0,normal
46.904535606860094,91.71211420027227,27.969161902311463,88.86040528810352,38.520782908456084,67.8253833088884,0,normal
44.772769794809605,89.23727366103185,19.926559896677233,53.873080554546604,27.54696661180877,8.373740305094099,0,normal
56.06009951345639,111.70262271818702,27.748208574436674,43.77105888174417,53.571650946320304,55.21985340107627,0,normal
52.11017467202618,109.1575308703819,26.589392977691684,80.98704171528107,39.69892238060121,55.34732461658643,0,normal
61.03301882016522,113.0014657044817,32.800060475681974,69.54581681679217,39.54443501023146,58.55570093510312,0,normal
53.07801768892059,109.75699864625112,29.942850930563168,86.14896141034072,41.366923505023536,64.8074693361439,0,normal
48.16016663647321,98.16511214605006,23.210112021100418,66.90360479535957,33.7735621967815,50.29892486770714,0,normal
51.958452550976816,101.99611890839293,26.057373308775908,49.46124593643239,48.23324509860515,52.47631377493598,0,normal
54.72597482413043,105.3480593748748,24.991106070274512,99.98211666693865,48.11496052014505,34.83449231440328,0,normal
31.591257686683548,78.70742894896992,10.3481810056949,75.3913657531625,44.14127216375299,23.186720128998736,0,normal
42.742561868465344,91.7930535165739,23.44777644367872,65.82723295512078,28.74671122521422,34.291837907220504,0,normal
40.76766753889096,100.72968712033317,32.244086578929725,90.80462694911759,32.40480888934446,60.172781190582356,0,normal
76.32382064837391,131.74000104973953,31.129859589855602,62.124633297281804,45.60247903527193,101.93684742805556,0,normal
44.24362173762226,95.04968064485102,19.076966966998427,73.55910150413025,49.194186610285406,22.141351709414216,0,normal
42.96823574874112,86.9803239893685,17.260960577637636,65.5954941331835,54.49958846397543,30.959249264131405,0,normal
57.07751935455475,104.6928051744448,30.978939379059902,89.58831674440094,44.97447969773757,66.3146364434364,0,normal
34.297752801095434,77.95165109932378,20.56082185867153,73.8834985634993,44.96537678040542,4.885782193064582,0,normal
51.777010009332535,103.31192888950777,25.065555151439323,84.15878617925735,44.478323583448315,63.73894300911047,0,normal
60.807807255546216,132.63997148812524,27.191852941707385,73.94751432812029,26.712312531872072,62.06597209006,0,normal
54.296182191325855,104.90978017375699,27.14965202775071,55.84877136269536,31.3515476767339,50.42186718456759,0,normal
60.53152853332904,107.96306756975255,20.805154942872306,75.42477564195688,40.23804911596594,55.60135513712929,0,normal
59.382838059759976,114.77403758863028,29.909597047806244,68.06587066942436,36.52403018054147,71.26888339552609,0,normal
46.908278765313604,83.22375004616084,26.487660377538177,93.83634188360281,32.843141582243966,57.7268932139076,0,normal
78.0928581440132,51.37152311309301,17.880832242192636,77.94832164767362,48.25475631574908,40.93744004799063,1,leverage
35.14439626963028,79.29830647125335,11.035795992165923,76.23425983913137,48.52384300052281,0.4168169130258921,0,normal
44.82711549899628,97.52556399626606,31.294663832756626,69.55742159340511,36.435979828793826,43.74296942959273,0,normal
64.533844771177,126.1891161762149,28.848302517298187,68.69719774356214,37.745723129115945,72.87881667667293,0,normal
36.555494889657226,78.15627513207382,24.588147343642643,63.483036523438074,39.72252090090575,50.775960182631465,0,normal
52.342147325365204,102.37532216773168,25.112463776318602,89.76483597714875,38.28808924619593,56.75323328280384,0,normal
49.50536290347567,94.71078308120191,23.40541452631252,80.73614619276076,41.33161766570445,59.14868517931299,0,normal
54.92451264008149,100.12594236726792,28.438934453412088,65.43390023623026,35.752024359985455,61.858465059407294,0,normal
43.76859473575236,93.1354013063371,18.164079563498024,92.83524796661328,51.36403398391884,29.26808662389238,0,normal
44.29253706250524,84.36803859592774,22.281624807595506,66.71665433578542,45.06345454204409,34.69130865659308,0,normal
52.029230208513,100.35316088848701,23.644005589068662,101.93816509643283,35.09769047612491,59.46642293499039,0,normal
46.122984400640156,88.6011344015008,16.00342068332248,84.87816409009245,56.0816363101308,36.83088344322172,0,normal
48.2305277250595,100.82083793282487,26.34764704649998,64.0360494008712,39.734984217009625,59.82955873018025,0,normal
67.94557863517788,135.93239068484795,32.661404460010885,74.75365655890872,49.507146187584674,84.37019936456045,0,normal
75.26932425873622,127.56752606541072,33.97814768063685,90.66241315603608,45.45513191701049,115.7779682330598,0,normal
68.46707325736034,114.73579166291906,25.407937555134176,83.85982246038463,48.869628644663266,68.25257178282746,0,normal
58.204821811973645,110.73742922466269,36.35038594489027,92.5394338566851,51.05727192830022,72.83268053476323,0,normal
56.48709887589643,109.17612520200154,32.15236130115488,93.09763449762535,33.46451463210211,68.78021935269327,0,normal
53.686733088729014,106.4733821647644,31.551635463637695,94.17677793910948,41.528792544159224,71.0035921149338,0,normal
50.46436548156149,97.97218858278002,23.335391431029464,84.68226271711613,57.30603778644368,40.77444304782019,0,normal
46.922217650469996,94.48726891770539,14.895548579813571,98.66179919645211,39.23763574090438,47.72772795511779,0,normal
52.790215257703395,106.11136382402836,36.22606120487695,68.30349578174207,41.55271994318646,56.73351041182614,0,normal
60.73631749859772,121.27342985390584,30.03777056635832,64.4981877759124,49.56037303139874,64.77673794999646,0,normal
34.76813095216225,66.94509071111746,13.316170096829975,98.4828604385151,39.4739979114161,35.574873433108195,0,normal
44.44800473306802,90.01356999210645,24.44770530469588,42.017910650698774,43.52011560042666,-47.78050222682427,1,target
44.97945775647389,94.25409362270983,28.86223008197369,78.65701070656799,35.487370954106176,71.37192207900075,0,normal
37.19695601329106,76.56788179094306,18.754971446763314,73.51236204330925,54.77309596838133,19.751369981247805,0,normal
39.29915233673847,95.40583106203766,28.1433928066362,74.31620975466754,41.94671559458153,19.061698419936477,0,normal
47.5876394214367,92.81023590863896,28.913189036523388,96.6564690610989,39.34279057285945,60.580111903481324,0,normal
61.172958315881274,115.3943855201901,24.33563183198379,83.54650920348305,43.58166848013852,65.18867259437836,0,normal
56.42722759867544,112.33425121919936,24.779637773771398,85.63505636382769,39.282114445702184,59.63492937591956,0,normal
64.40117215449473,116.61393228348125,35.46472039045767,74.39763074033485,28.553799183055617,98.80188093575163,0,normal
51.28104414910789,90.71402352192455,10.596451158465353,65.21064031046413,36.43053253428176,41.80378620348495,0,normal
31.104592690544692,70.97450260526337,15.90068253246915,51.24145764771415,46.083317249154376,16.43836020026428,0,normal
57.85800158650832,117.1778455566739,21.95757508308796,74.2843296578703,39.97117968727545,58.94078983462593,0,normal
38.416353108074574,81.76152359059358,17.441509718675217,71.68553739255503,40.215086711956246,25.772264129697522,0,normal
52.08382807947552,97.83875350251186,23.756700762536845,64.77023628003302,31.987039920840676,69.84825538286898,0,normal
47.18899707114045,101.61862915661297,22.708356022824194,66.43231515325805,44.58066225084927,24.37682120768664,0,normal
63.99355436586002,117.60632673606571,27.937873172910177,65.2959483344164,45.58578650890872,70.74218214596512,0,normal
53.934853854217494,102.44783051400319,20.8039740296607,90.74329072979003,35.718118307515454,56.64686711427862,0,normal
63.173940656343255,119.34025345686041,42.170573180286794,64.66218272865649,53.887710425322,91.95919620283779,0,normal
51.979107834626475,107.3952522261898,35.7564935077371,70.1947903770852,43.39332757121533,55.15455413756078,0,normal
55.228354880355,121.60997802289228,23.198006871668866,107.13405537917795,53.82034536080569,38.925325339175345,0,normal
54.36323669674032,111.07194802138099,35.385386433375544,84.20276959095625,31.817659478412757,75.75520354766033,0,normal
47.42623462576655,103.35576827440323,22.778702238377775,84.70793909554112,36.13450830160501,49.200353961310014,0,normal
65.73986763290033,119.00001749213332,31.955906461400296,78.36677727839958,48.37678642089723,93.88385551583765,0,normal
66.83927691457869,117.4197790445933,31.070921809734255,74.42237295748939,38.61898160047344,71.2370767397875,0,normal
58.83659937486672,112.74522722252814,25.503560040262872,97.14810524588844,51.04073083317961,75.50483439600411,0,normal
43.74437298490471,91.88514167042416,27.34099767305993,78.9101064873586,35.59755876923664,70.5013156472616,0,normal
43.283766320619485,84.1261964006797,21.966148783123124,83.15400231891648,37.03508534331115,38.78384872122426,0,normal
57.716987106483444,109.75201476965275,25.765491506731248,48.904293318328506,37.100472468774946,46.27402252847646,0,normal
38.803301053738565,86.72052708554878,14.017943930125874,67.98448198032163,42.77203105384572,16.337898725325957,0,normal
49.53079421120816,101.50547226579991,20.602907517431426,55.755116637171454,47.97013455557712,36.795032322323664,0,normal
45.06243416838687,96.11313495604726,15.072849833592143,97.51139685951466,46.80177393690794,39.94562612837702,0,normal
46.51347865592141,96.86465849911463,23.797569718445526,106.15121975341262,43.055483617852424,46.137117928077586,0,normal
54.300416471910694,102.97853110505464,20.464092544687524,71.11436781268945,38.429201207320176,64.47251907554806,0,normal
49.283987405859364,95.91417860831004,22.98246661491089,75.77918828710949,45.86112061772464,33.76158707137006,0,normal
49.19283419891418,91.6762594905166,30.608250254094973,88.74491512053723,42.77190780718394,42.99090914873808,0,normal
59.98010109859652,124.6807917731457,36.576622110900274,72.9061555776724,48.86546253390013,84.3354167904588,0,normal
39.60094072874469,85.52201920795832,20.429103112667875,65.64346558956292,55.31225083093429,2.125294872317717,0,normal
48.09317599236653,95.98132805454404,23.58553637419389,82.43522831958907,41.20335124114861,45.19256343318312,0,normal
53.64961002466225,99.5367015458124,35.25386294649715,78.01648570072452,48.4052351680609,95.98124643947531,0,normal
61.05525932957984,133.09131047537844,34.504009243610824,57.854926309042746,53.067452258408764,67.35803987043164,0,normal
38.53654606981312,77.511196304401,17.684003756120788,74.0379248011051,42.63009928242785,16.883021275661473,0,normal
53.21357215450273,101.92591346266738,18.914041635856847,81.8030145227097,38.04674691767481,48.23024432251773,0,normal
59.64087168288358,115.99224137375337,31.37861418326378,83.96100104774787,45.60938193848719,70.68724398501398,0,normal
47.02436496640008,99.43538874742578,28.332133697942552,76.88364680207314,38.61542540572904,52.19155830092986,0,normal
50.155790475814676,105.96569899743464,22.62640237106478,98.91757594837458,33.22430921345338,62.014853913841506,0,normal
40.08607650543693,96.96615815422729,23.598302671327804,55.15365309888752,53.13612128109095,16.095466408111974,0,normal
60.09817089342634,117.17438518356116,27.853474396726583,89.72648230487391,37.40134893193102,88.25145101055482,0,normal
25.005942851264273,58.67213519196998,12.6653406158173,50.31901879564663,48.180563456077124,7.730346609600391,0,normal
74.39752406339272,132.61486293801914,22.73712859528892,83.92131512497929,46.82732447024246,89.80916660834905,0,normal
57.589285897867654,112.47199449209802,27.34741376739849,74.06110308150717,33.96828328906659,58.704052557506415,0,normal
47.19324923133226,108.4799051729001,30.20514696648585,60.17113339273624,31.17128546227383,64.29213016463181,0,normal
51.798941511534785,94.13168524560291,21.55918325575127,51.44249094565234,32.0829749074373,46.29864305410057,0,normal
59.40771187988216,120.38625566318639,30.16284176894542,83.25078148536828,32.25324436109092,76.24916436755538,0,normal
51.0537550614596,102.55474330332194,21.80302814482054,79.79672901213806,27.256050131746647,43.88027553504635,0,normal
54.40474737960399,111.19362954282246,29.302598919217672,78.35871201096992,50.91312343979075,47.142419328799676,0,normal
51.25224502647907,101.14117473725511,24.37309211109579,83.14947043554582,40.39088056260564,59.12561918534525,0,normal
50.405916912038826,95.5136878960964,19.844482511611723,53.96092092300459,53.99661394549551,31.35209164841314,0,normal
37.56136764608715,87.09115138093,26.939493172463678,88.42386565416662,37.64040257366378,33.69696072593889,0,normal
62.477420726737336,121.394975180066,35.43838714685366,62.46979420110364,57.161193022187106,65.44617243014918,0,normal
38.12401580970487,89.20596392802516,17.65721562378849,81.20698646177247,38.51769872897833,34.87065292139516,0,normal
48.70179300266574,98.10268239146022,26.92722509668785,89.45818675192365,57.68418401273081,41.52367942688213,0,normal
44.425082149921664,88.59618286997123,24.867853410328724,113.69564006481477,33.570603456242154,56.38341173124777,0,normal
66.39116805444067,113.59491330607389,34.00866235192528,83.53474618777913,53.0271729850283,84.04867546505986,0,normal
46.20872259012513,99.60845123501161,15.531957571932345,59.778649039607,34.80577963947194,12.818189746163174,0,normal
37.760597332377436,85.40817315999233,25.149203683256538,78.50678867686122,27.552834830370983,27.160408930152926,0,normal
53.30880232214457,98.83762745381864,22.833409197634815,80.61084854771359,49.82135193978634,52.82484463489201,0,normal
37.90358981308795,79.83358369854338,17.665955748383574,64.42482216362387,39.553847378738354,18.693438711650323,0,normal
55.58326912521722,105.01602390359547,40.21222903055474,61.1898961038095,41.35488659228862,84.72192656572321,0,normal
35.8628550309502,71.31009045143577,19.38884196777208,63.9670508611535,49.8887454016835,32.165765883873355,0,normal
60.91310120594269,110.37224730868897,27.093193837835916,70.25387325457797,49.70478159983347,70.16762094261729,0,normal
51.417169136399046,95.18105465012054,13.725452251585299,77.88073674735047,37.527068286379986,57.41213418024819,0,normal
51.33540904782282,99.39469859562433,32.20701025614052,89.35053475191876,33.7120843159364,66.918199116543,0,normal
36.68767046442222,76.93055366021373,12.062188469589259,58.449500907391894,22.776875256380137,30.468711021574507,0,normal
53.885786045309644,95.678070938233,20.41401086110902,87.57736161677462,40.65463486838052,48.141104956789334,0,normal
49.01110346808857,110.7510862387409,24.43990015142551,79.01088471107855,42.57358244956811,69.06634568514487,0,normal
43.31909546356951,143.62251120819508,10.939175331453335,63.66382260760733,44.29207874856323,-2.839128145583288,1,influential
41.015320182089624,82.74733172580557,24.4634464445769,91.28843348747367,43.79758586303962,42.65919652088693,0,normal
