feature_1,feature_2,feature_3,feature_4,feature_5,is_anomaly
14.199898071058914,48.04659051644052,31.876550588512572,30.920698836427885,-1.2463894325106057,0
17.002906849325736,47.976759369877605,45.246242943332405,38.68103118920324,5.4175245535462935,0
20.520761113359047,51.98522273637079,39.49482157182085,27.022593770140208,15.335682520114435,0
18.306316820318305,47.87100015420412,34.27444758307172,27.65001624334366,7.8646096337196045,0
15.15386206931096,48.47054156239675,25.902612030303864,28.8721426641512,4.847378775127399,0
23.99078352177765,45.79172368622121,28.491453471703586,16.146502977334915,-0.6418845650540259,0
19.61389437448327,46.460707676987795,41.64257199244495,31.68916718697022,10.200783726776395,0
17.96573947471513,47.1462235380179,18.857226909176493,35.49850464898695,4.303804944981076,0
36.57121651433485,41.20900614550736,-19.259951028777145,-6.724778050758699,-43.887199788554085,1
15.773616920596359,48.72882498031759,53.01924217111619,34.71005776583408,4.554136590458251,0
17.551067210978008,46.19225064343781,58.53858982649149,31.673236002640493,9.27054335751414,0
19.178686655473793,46.95550445481001,37.195633086551155,34.79239166960766,11.266080570357875,0
16.746147993709588,45.56812020647973,49.69754670543779,43.091421391464365,11.14178610211017,0
17.890681538465152,45.887570841100626,16.54586086228857,28.879004897164247,7.105426436885319,0
18.659112971966373,46.141616017039325,43.44315990183308,37.435908178894024,10.64088861242109,0
19.48505762525782,47.94840092451331,33.433903591408516,19.67200120939171,4.632413561358334,0
18.25635005045577,46.19884472977657,42.66347942699392,28.823020739114234,5.542308858329192,0
20.10330903360866,48.212607607842244,13.505146480664095,36.3374256733568,4.469889221592526,0
15.883992633798147,50.3057677324156,33.010924047659074,24.479534649308427,-3.572784012165277,0
19.52012998341602,48.53761270696022,28.528773127540635,21.6064934148109,25.135293876489627,0
19.9985287364061,46.800135742621556,47.23690645853724,21.31236742631819,23.62580077764541,0
18.01070679854902,46.01093913357428,54.06039996864476,22.753306034604975,-5.796171462984637,0
19.73156931527008,46.731127236355164,41.483429192448796,49.28131501573587,16.368197551697094,0
16.478546993939677,46.93814677944669,47.93059397748697,43.543091067475864,13.177982902416549,0
18.94688733183108,44.027365126394194,34.13637503098323,32.231736774165284,6.787170549361437,0
22.24415148262026,46.18823153104217,30.01636379730285,36.90048049995884,15.621668723043268,0
19.05625956760097,47.17898956277786,17.10865084364874,35.63986621341469,-15.086317091483208,0
16.730625133360295,49.246155990069326,36.60629432445628,24.3878099171964,14.121110087213339,0
21.60467290793456,49.03359937806917,38.48119175113288,27.208963011853154,7.6497516916358785,0
17.401949380194488,47.889487398043805,29.537625402348226,42.514838785393245,7.533242038474737,0
15.799129523978152,47.70733042474651,39.373822283505696,32.4674796930527,2.851993541478415,0
22.64978334894465,48.32591858323751,33.20441657224686,24.194797972522778,20.43444665244418,0
18.294831581864543,47.646456310347084,45.781342355707146,29.200615059037148,21.62392959806846,0
16.814184988437567,43.70338874942058,51.02169797456639,29.783114901571587,5.610056550163675,0
17.87490154677997,47.38808600065635,24.984815133076648,32.15863667974519,4.603544694791244,0
21.519856048784803,50.716785127652706,42.60998894693175,32.64489681510567,18.53967775448217,0
16.071712624894403,47.23482106282804,28.2781745900084,33.71130342591685,20.108880016346976,0
16.983551018573543,48.86463500819613,36.21170055081254,30.83108349349718,-3.7607692280274883,0
21.6941720352933,47.00415168350203,38.766022503742185,15.56047817382446,13.575497778502069,0
21.22504327241508,48.98764128159933,27.723567162139698,27.86400452298971,4.428305252558005,0
19.92830525799172,45.10822744068211,43.67085725331878,32.14954108618072,10.508444074854477,0
20.628232236869405,48.298071884536704,41.42753543030637,30.465457995421293,11.615052939995081,0
14.972116229289064,46.7430806952101,44.09749367868078,24.657487807124056,-0.29770887783003985,0
13.827117045720954,48.57819966293623,50.3899810476987,35.23677762405115,4.411594804141409,0
14.173919187931386,48.041032473270135,26.25143192935645,38.29377339600043,13.297571840019138,0
19.281128070495008,47.60775693114727,29.688603281857144,24.812214114119747,13.292575070582156,0
18.898498507597715,48.3513306724348,45.14113282803219,27.960494474725586,13.755165495689493,0
23.085350175100547,47.855563990337416,38.77614525640656,21.033457549928308,13.398634646374422,0
18.923742551517762,47.18025486227733,34.55980708649942,29.012661909608838,-0.17619503040355688,0
20.16258360076413,49.24784184733988,37.162095842956795,32.44142510337341,-1.4350975270012292,0
20.657950414061947,49.41519252367365,30.40185493798956,35.544715546645655,11.291179662950814,0
14.846784065656738,49.98206744124914,31.264249765255347,31.355647971323094,12.915480477550153,0
20.476019421903274,47.35423177880716,38.46052257684966,15.21402229003859,27.130914015587955,0
20.81464387311114,47.459695271069556,31.427594709394956,43.50057968506928,11.934219826164245,0
17.195038528448094,46.00769826764581,26.16754231713519,29.22282988703397,-8.536668365664072,0
15.12884154462584,45.97860260759582,31.88211169874474,30.09159251525485,12.91867243142956,0
15.311973775489612,46.58505162652693,41.9141692606798,30.671727702141542,-0.02399397623981603,0
19.458008726600465,48.35952447909651,46.8030660655984,29.548054130984635,9.604864470169227,0
20.802630692089757,48.79009095209198,39.38898607104416,28.99126546131844,9.904521415246494,0
21.610950686034304,47.11064636575496,34.368462747336594,42.89623295205466,13.426784741049755,0
21.9256700195082,45.428812668398656,43.950815970454435,32.65543797227674,8.286470467702971,0
18.452414019640653,49.464782601823664,38.09237803428487,29.79358716890549,5.081342833453917,0
3.5537574292933147,38.79601004974926,-9.58480444996619,-1.7703420569675,55.44819059653632,1
20.641615215061467,45.839884396123885,34.97513162480893,16.05575611190232,3.986097521392407,0
17.541338235114985,46.88531727854577,32.24070782107199,38.348139517482466,12.259398126714522,0
16.280874774834626,44.99618694988952,66.34710901870723,29.036074773319825,16.847909869309003,0
20.082990368139257,47.42426830560556,30.71073558771976,30.330105337446703,6.2900681943484775,0
22.526261650851467,48.09788174760848,24.10440227186114,33.245035540488495,0.07223193698944375,0
17.91024535014459,46.277328892267995,43.086024766261865,24.66075434132588,9.523715511696372,0
23.12765571359706,46.11876027675022,31.405092030130778,22.429650507990406,13.097070644966644,0
22.173270109601766,48.361307990484114,40.891435368784,33.20394342501278,16.70042083655685,0
19.410639989536687,48.94207581717803,38.49876245460632,19.517437425981207,16.13898479105376,0
19.266305669364467,47.866954600424066,41.3628146546376,37.47231822876175,7.3361468327202175,0
21.14669567655925,48.327447990434734,36.0865918407907,31.110904984356857,3.3485991590831494,0
26.36910540687603,48.11664361133345,34.379427876873805,31.16135777010769,0.9209501012731165,0
3.058137592317126,55.51196508774145,92.33129612027737,0.10946084803816822,45.100373980166424,1
19.49179701712932,46.34725687254811,35.84765266049272,52.32028070912061,6.342523331965982,0
16.90998501630072,49.08317929379971,27.24666989165823,25.625812425979845,5.293420548118277,0
16.992477560653803,49.42340659807322,43.03744953067145,17.83303416062655,11.539005406946803,0
21.514196596246226,46.94084554191926,31.18323983195897,44.326619260521454,-15.871139522391987,0
16.58027225002562,46.13401809014382,43.18283014743889,27.77483281127985,11.102775626530518,0
19.130866582163698,45.8009558430769,37.951254165246546,20.18586959605547,15.850290159250138,0
19.569501261921047,49.516254211782005,50.40497942053146,25.82489733426334,-4.111125497390622,0
16.59724694191475,46.526694930553894,38.47458068010284,31.94481478143708,-2.4620833570180114,0
18.46979360343624,47.44499002414225,30.825174503956127,34.029638546471986,10.79251278448151,0
25.088955949013926,47.95428169621938,48.47607711678718,23.96969369038436,12.674374789338804,0
18.64330917880952,44.267428169266694,20.142022290201545,32.62566472728426,7.352066299741533,0
13.105039060773416,47.27942388386656,27.997658421425513,33.69294028309104,7.283137181571221,0
14.25809057314562,48.31776388758369,34.69708555587559,30.243930398262524,4.046779728240288,0
17.55633876393918,47.46801857246591,28.86991532435995,38.608788733157475,7.287607354493553,0
16.755858206098313,45.4867672797356,26.531712551096764,27.465551021115758,3.863978817724342,0
15.412692308714721,49.37079223699984,19.790997555256528,22.08275049665857,4.8721461639372805,0
14.592356997443414,49.376977364366276,23.492727296375776,29.683036427056376,11.570024804786064,0
19.165699351808783,47.352894338286,23.767080314603,35.11042425890632,9.391713685490606,0
21.614061585424796,47.671842491509004,31.625989682961887,29.50942459679959,9.768832820802395,0
16.171193926211565,48.01279885696145,32.1833420962035,33.21957089038137,2.9346215021577082,0
21.26657999659614,47.259132617271014,39.18317784476857,25.24884174733711,10.400483777363279,0
18.221830399863343,47.296577049450896,42.83361617084168,30.560987813754213,12.290619352905845,0
22.24661423678208,46.514551812823086,36.80060093395222,28.650609805321718,1.918139888500531,0
21.962025790286756,46.19782845296137,55.8002837458488,30.67437991594376,15.165404264271311,0
20.204278966337867,47.21473383989818,50.52778922834365,24.345771945878923,-12.171749404010944,0
21.876307299994952,46.59199680433179,33.2234976670436,32.59122364273324,1.558015818800616,0
18.7348035870492,48.22644296217246,32.84922526639684,31.058732495946124,9.178018783254071,0
19.971612367474677,44.45407803509549,39.1529940920621,21.070787217012786,6.587878104416358,0
17.304836628977498,47.8588208845294,29.02725752779491,23.925966443605574,21.820478733612767,0
21.69482671160507,45.82673136240016,43.468822709361454,27.40213623398038,11.390902015449143,0
11.803911557034194,46.53997106762961,41.16613874980281,34.087502321472954,-3.2442755888623847,0
20.548178042891816,52.45671620985828,42.07571030995863,29.58962302799854,2.4888846793329558,0
18.375497394127873,49.049826901698694,32.20557901902245,25.672624464129427,-0.6014594172387557,0
21.158994406088983,47.9198659628587,22.330000749753275,38.28950936829278,1.826274430380689,0
22.980278523652675,47.56873343564916,35.602074228633036,28.699982581566964,-5.477226162227845,0
17.210509957512024,46.16988750298613,42.038971563525784,26.51761501826583,2.5432678415806604,0
21.434952280608652,46.604425581274285,42.95484799422673,21.610735376040893,7.239060684283395,0
32.43159953720463,60.06793367419963,-3.3100207183348522,-3.5009664162466447,-37.126502252307056,1
19.912999192816613,47.604504880510426,51.61562434259177,32.84160851143276,14.701677709606333,0
20.216962061005937,47.94743185798611,41.93588734155964,25.047752393245947,12.856484035124534,0
19.816153986893646,46.00708450463241,21.29640583779552,35.44228708445476,13.945634335965984,0
17.53761112075007,47.85371577072471,39.7335790971713,38.259922693735795,-1.726565211544301,0
3.4054209171470724,57.792238181973204,104.42265538595177,-15.74413209800283,-41.2558184643504,1
15.847983813868733,45.11053222461272,37.76196478857989,34.92216294593117,11.95797116968428,0
15.931714991662753,48.94305072705529,46.55692087185753,35.92412885594862,2.4851513851757465,0
13.407921540638329,47.02937698138885,43.85664085106554,30.13244458350597,-8.886437783390724,0
18.584712230690446,47.97829983791987,19.41412634558856,34.52078005824211,19.89005585494357,0
14.550877451379876,48.2949284689354,28.327588322777153,34.50634056131557,8.088331713381086,0
20.874647652451447,46.55993918697912,41.40877208461459,32.88873122436917,13.182083291867347,0
19.692362286923956,47.48945560760055,33.283855190572076,27.341530658895394,12.82368401533721,0
17.114176518012073,48.69281701832727,43.39604982529079,18.73000280644689,-2.7635646784784704,0
16.532729567294744,45.84280977712254,34.04264589966177,34.31957190860788,29.781873126995762,0
21.11336526591104,47.161760177685245,51.295296433135505,42.183949900114,0.13299783116001507,0
22.248740000337662,47.298502028254596,42.371634060302384,27.84666181832592,13.466916675716725,0
20.919339928061518,47.87416244464298,28.41817818267267,26.802340851231953,-4.440132996069092,0
16.73697753850643,49.99990556943572,34.66393827647787,37.967913589534184,9.674384392452176,0
20.331102517440954,47.60774434964895,20.97939811626965,28.189841137520112,5.947356300088672,0
22.601354353110306,48.53292521741907,18.5656655442559,29.079334152153308,7.132812072693276,0
19.39788261325008,44.45377773562131,12.464027432650841,34.20205106986152,9.420791333127196,0
17.50422905267161,48.29290393059266,44.62220367984628,30.434685842336748,0.8831533820050321,0
19.98987273646078,47.82791094142435,46.779732791309655,48.388950032862624,0.12909994757053234,0
31.831538806950615,58.30010259372874,-37.366261301897495,-12.55260079400914,-47.6797793173738,1
18.580076952851634,45.329739918231866,16.789632435172805,33.48771945037409,13.774046900222347,0
21.477239564743222,48.32044255741682,39.96529188094386,26.51354862702998,0.5458134601282927,0
20.89056403678461,47.45841688661143,40.40447264864186,27.977630868201896,-7.776061481263765,0
22.99960959034068,47.12534393538398,24.136402587448462,27.57868727599195,-2.664244395782008,0
16.366313244032824,48.91041977062734,32.30704159442907,35.24028503833964,10.84979384230655,0
18.64095961858216,48.25458618041513,30.497543729347797,35.684479230214365,9.846690887218834,0
20.82596965996709,48.04844404020124,38.00873427763146,33.54285039494654,12.530576266605127,0
19.93846832944561,47.42058474466501,41.2612304765941,34.93888885785217,5.995190532324379,0
16.61604376723409,47.97297580190077,42.31407007685467,32.08817678379107,13.297606223719377,0
17.287886599245503,47.204969825034475,44.13259117137851,39.718272923769895,18.38917768397759,0
13.272872501941762,48.75012503748405,32.87970818977008,30.923299224164168,10.89576098379275,0
16.360423670384534,50.00638633992466,45.79237304465356,17.986824733782484,4.839289294830232,0
18.857275670644555,47.80974008492503,24.62774010499288,31.088087201235442,-4.057737222652182,0
19.34477687212438,45.7161506805454,41.99230793999209,27.85336478836338,-12.639749304602178,0
20.218356595569013,46.27114047230479,37.98180018196517,34.790652742941845,14.666413518989032,0
19.80242481815913,48.49504665871529,33.57044805284953,33.31712144694175,15.249757181312074,0
17.91986378203232,46.048112643959655,42.62290815168896,45.04145265934442,13.485238839229222,0
19.446840579385064,47.70044018954208,42.346071665701004,35.25388648125788,14.697149127270384,0
17.242101429428285,47.91417460263537,29.684194814780895,40.360230266485736,13.31240773143697,0
19.28801877248664,47.92995005586389,42.836211273505995,27.77504480171806,25.28160022903097,0
21.73095386985557,47.10486678019331,31.17406010077243,34.81173004703096,3.3315648810563685,0
20.831434905821038,50.5342341828281,28.67046029806331,32.82699325421638,15.585710343578178,0
19.4586466955034,46.199665414633216,23.12641838124431,21.55794456043587,16.317140655933926,0
18.777223511137848,48.59939866719175,43.511540711694494,33.00714343749877,13.604393929213167,0
18.54266397703503,49.12213637477973,25.04223403452316,39.441726645432254,14.36673038040114,0
16.426168029005026,45.432707487761874,21.486367775932692,30.66457935347244,20.86918336511259,0
12.655687937528752,50.76389279083482,37.90730392399146,34.462170564501875,15.836788564221774,0
35.11613115310478,35.48772686634629,-8.414679098396524,70.59209788857528,40.53038654831385,1
22.27066850425856,48.42716322682049,20.702246894593078,47.03839458006264,16.064043271842284,0
17.778525512575793,45.313744205133325,30.29936979973521,24.430840665526052,-1.004093751248158,0
20.274532052430374,48.930539296770945,33.57500507722272,21.166127878992054,7.7952060636602,0
18.570655570447492,45.86249413417911,41.825826167371126,25.247055718516506,14.881014797298164,0
19.761978361076746,49.48928444785962,11.43840402287341,32.994963758125344,9.40857744041772,0
22.291640808115865,47.1404327581171,45.48034545888482,25.231105252231778,15.886363352503146,0
14.02642080510476,48.338766359580326,45.843126661515676,20.599450131185748,1.4495667273900077,0
17.67926532810017,46.70721745008636,36.352604186725195,25.062186159235168,-6.494485245684389,0
20.295673561378468,45.87043794708892,35.251015401359034,22.64198764676734,16.7558534760255,0
18.136000676026622,49.833082271293236,23.256373572386362,34.99190725240158,10.256006779449887,0
20.053044185558004,47.57714074024075,43.58347812516591,36.99425453508774,8.704350361770224,0
17.374594451812904,49.173600104498384,48.018846899788066,28.512996451483403,11.687018444027622,0
17.063642566586463,45.63365194665798,36.00294612489293,36.06429469685243,11.675167456344376,0
18.231248338499324,46.40253670325899,37.453863337144455,21.92837044322377,19.740447435817078,0
18.001983282064675,46.641631768590905,38.97729828041795,40.3231736255054,1.3179271256725036,0
16.953206604885874,46.40003116500523,23.04805953505992,21.212012340968766,21.938781911312624,0
16.88612515143848,50.776132324174874,39.847449538553654,24.15618882361163,5.96275874444229,0
15.690049696214606,48.46501914280739,45.52241704299617,36.02401862939058,-0.6888669374985295,0
24.00434213509213,49.445944306038164,38.3827877587768,43.99794259824834,20.26229966828643,0
15.082456404967322,44.60825543874834,31.597874943059377,45.14667537419291,7.089090835683488,0
24.664362473260116,48.15748636831235,33.54263412640279,30.92652276556036,17.603641877528148,0
23.551443616567184,49.97533043454045,27.329824052142882,37.566304222744854,4.793231131992914,0
20.1914416463318,47.43740151437916,36.17963317255818,33.53844150289628,-4.5715278426088535,0
19.80467361210293,48.31351648795119,36.66793964437394,34.832515170219715,2.465057968646521,0
17.511278604538205,48.91309356104012,39.33675692932262,34.04632252496188,5.7087919270691145,0
17.85887149019759,48.1207212987429,43.78984190389988,31.80362804037138,11.207330325953986,0
15.946765724285578,49.52030269361997,33.20987358958404,39.536104291628334,-10.124927907003778,0
18.205851376025368,46.6161731204328,42.09707587515409,27.274802704105646,20.959558591380357,0
20.31200692296954,50.788278479213126,45.333299898493635,22.853550660949967,-11.293277021339987,0
15.993956145158844,47.31063668758767,37.05361238066862,34.29981858617256,4.164076364969576,0
17.60131852896984,49.82315022735718,48.73251322496915,28.62273905994519,0.5718557339250214,0
15.264657810328885,45.03232159204338,15.636791440238923,23.21078452416657,-1.8489850550517932,0
16.596221285508303,48.28094606035425,48.08769118345203,25.93133626540626,19.279637316555778,0
17.355383557073036,44.83666218849169,47.35022674653367,40.68611942334174,2.71602709558163,0
16.688939351830875,46.033820625809824,29.84134113247462,34.59792569684292,-0.579314532023476,0
21.97022906181429,46.41700586703425,46.57513015142847,26.537886433010993,-4.4766800280216685,0
15.416634450155007,48.440570600103115,46.9436809352366,32.46687527629314,1.9052145366854774,0
17.084374044018787,50.16836378718747,32.04595702152104,28.826936429843844,13.606266215305046,0
20.4487577626695,50.53911731010925,47.32135225325344,28.241430576341646,11.11256420745319,0
15.01869129884557,47.0619756505021,44.89384700284551,30.201016532706202,5.905027534427178,0
18.53257548370401,47.03008880230403,34.33865303550249,36.85527472178026,11.569446160278053,0
16.206652722290222,47.52630190107821,31.12732765929414,31.40155041141742,14.52099922359444,0
16.970168960624456,45.270896795178636,38.511920718942115,27.097881577318105,2.892115048151801,0
18.519532713726846,45.941523137220535,33.7547358008938,40.651204881695776,19.540251204697967,0
23.58396103594555,47.78342242614894,36.78152226002543,41.82189186374776,-1.6668854651066276,0
13.281420311179135,47.37906347122161,41.17426963599622,35.869761229949006,5.638197759654487,0
17.806017923260303,45.4394512392645,41.44780219103785,40.08856975561591,16.830325438047325,0
19.29565622556656,46.77889220616472,32.13330352328992,27.76527204008795,4.289887156682944,0
17.386282505987875,45.38803244319825,25.766507537783525,29.006494749057673,15.311239244514805,0
3.782585229577458,55.248185614138464,-8.16844332608832,77.20806531825954,55.2704060405549,1
21.3644751286202,47.91320184855099,56.66474071559707,32.94801075505619,10.887247676486322,0
22.503837013198474,48.89153463296173,29.65826040413072,32.112743824904804,6.076124121051666,0
20.284082863235277,45.453545604423894,35.6661422397141,23.30215660533666,4.439617344678586,0
17.47972751672467,46.46753158124478,31.72843183156575,32.37053622824001,7.142169656101112,0
17.520596589838263,44.412792893814704,55.183571537080056,18.08980835484337,1.5414808658986061,0
18.914386228383442,47.29820577677406,44.523869848621985,30.443855450711062,7.278201143895258,0
24.740511234866606,46.403767991737666,30.94845886843583,32.453262990038354,3.9322152918069917,0
22.29417317620739,48.658977007636864,18.165035580808887,36.955515298786544,4.624780476037335,0
16.606868865948464,44.344816793293504,25.00850575005316,35.94859053600287,-10.915191396835683,0
18.902523400851045,45.856387237640654,37.562504808986134,19.06099011303487,3.732483325329553,0
19.218253630852335,50.615725750792976,16.66358804014575,36.531691563127154,5.236509718809136,0
17.62543766278826,45.18966493796051,51.18056095057656,33.49885386557442,12.694669917439192,0
22.20882811705114,45.568297581393466,38.019350893305656,51.505254155565005,3.5817299847743085,0
16.325967861603207,47.87816390647391,25.456299580018673,32.306569248180786,16.991258962257795,0
15.101542284020216,45.715929912143835,52.04439101076609,35.97810268647092,14.282712134912948,0
17.059411548631648,46.77077111525252,29.940928792602094,31.32050642256705,21.828779475965526,0
22.25581265316844,47.71881501176308,16.446249370685127,20.300762015931298,-4.0941958999992245,0
18.259639372122493,45.970754283089015,35.40422145091839,26.44885918359015,11.500333615544026,0
21.771985215031442,45.59506854306814,40.9816373247053,36.69228407301152,5.827969205468591,0
24.778389996328386,46.293200208968905,43.20185881627493,37.45573437544856,6.109524444563515,0
18.18056828394486,48.32012491942899,27.666779165053768,27.64015670508976,-5.108828770476197,0
19.298265534485076,48.40815659980184,33.308913631589284,20.419245231004876,11.842450722472517,0
17.368010973516064,46.761991770387105,36.441022986269914,47.64962678425862,17.404012181228566,0
18.200609904756462,47.66666004002259,46.09414720456488,34.05030914897464,-3.5126555616708526,0
23.60149127139167,50.10608990627104,33.95244129286192,27.830713604828574,5.8342128260435215,0
21.370267645422217,49.31685149927751,19.705798263895176,18.276943312705605,18.340947845978512,0
14.742241577253937,46.8589354098012,24.203732268313015,26.471122683837528,15.851490991755004,0
1.0497281130763563,56.69876880238339,97.54361972203364,-22.98075231260409,40.479818848381484,1
20.735549925709947,47.50526781649437,11.843040504127845,46.848133106411694,6.25728905657253,0
18.39044330170488,48.841560527323786,34.91512784157014,27.34211543936751,9.621583555736766,0
18.679613328685218,47.079393317255295,35.054409166160525,22.90404033724234,7.647267260723512,0
16.93965303435864,50.18942488071589,32.84758160985716,34.37561677810861,5.3313077930747514,0
16.12158508119351,45.91155867469912,43.08188153074227,27.185417380190795,12.67999764381956,0
18.479425675533296,46.67428754467426,16.48459177972438,31.41239934980969,21.509530728548313,0
18.65913187408936,47.630929411987076,39.08808752908374,16.480131178382646,7.199354991526286,0
19.910142642029633,50.73581709445614,32.45243989457468,18.728234472471016,12.556869600860995,0
22.319556165932415,48.63898602316558,50.22721689742757,23.89570760731905,11.112112810280886,0
22.013506754745546,49.58287531003194,37.63779900542908,32.19882614314103,10.931174731319537,0
16.77447230399218,46.31982731123668,42.96917148101867,18.662080678002184,15.377179201886687,0
22.770624080195724,46.7091593029883,33.0940374719291,40.122820957269575,4.20094831329223,0
20.47276818015315,47.04523442431576,44.45963313718892,30.080185296581874,18.350148271674875,0
-1.6772131219011506,59.854845607161266,102.18423681588675,83.41023552042587,-29.329641966044573,1
17.16904959954523,46.69948825202366,47.57178805926607,24.15213164943266,-1.1387224816132804,0
12.344369265181637,46.00915751764938,48.96210125852968,33.45774352592943,-10.11257311811494,0
22.290455518364954,48.98742338240468,27.048165634025757,31.194189108836888,-1.1168706217854325,0
20.266062275518088,45.253217472687396,35.25240043876888,29.93662580865126,4.1630760246759575,0
18.41883675912997,44.1010808216784,35.3182214717742,37.694832974329984,-0.07397205150810393,0
16.203402210912902,47.08651267752988,40.42401339577763,35.08357832296903,13.39970938856709,0
20.687612370283684,44.98126311840866,36.38423706884629,31.368519472248362,2.23423686016847,0
16.43008391788736,47.6555499042766,42.629793883982344,29.84706024696802,12.878419776299381,0
15.264244132392626,45.129114928748166,19.43813597745682,22.715846039379855,11.103143330089697,0
21.126896952571087,50.120487338313254,40.674835555613974,28.418792582237604,18.388233547826324,0
17.854300456967696,48.212813819321944,43.15936926132503,26.29135827652928,6.693909039119844,0
18.817278703091656,46.42956396219885,31.250469571057145,43.70790705622035,-1.8787907433698265,0
