timestamp,value,is_anomaly
2021-04-08,63.5954297882065,0
2021-04-09,58.73349368548439,0
2021-04-10,55.534723236546476,0
2021-04-11,54.12156358697497,0
2021-04-12,60.000179091690775,0
2021-04-13,64.04229608024528,0
2021-04-14,64.0628511333352,0
2021-04-15,62.61092283347574,0
2021-04-16,59.37119051920801,0
2021-04-17,59.595806472879254,0
2021-04-18,57.10078711366466,0
2021-04-19,61.13576628202391,0
2021-04-20,64.33798444520728,0
2021-04-21,61.569061789876905,0
2021-04-22,62.599810329333124,0
2021-04-23,58.38314208841621,0
2021-04-24,60.42987040734655,0
2021-04-25,56.02733514094197,0
2021-04-26,60.86478103799386,0
2021-04-27,64.03919580215366,0
2021-04-28,62.671846068575626,0
2021-04-29,64.52207480291075,0
2021-04-30,59.33127593408724,0
2021-05-01,56.63146490122659,0
2021-05-02,54.12073866590772,0
2021-05-03,62.57633370776913,0
2021-05-04,60.79574416767292,0
2021-05-05,65.65568288885457,0
2021-05-06,66.07222331967026,0
2021-05-07,55.283518472400026,0
2021-05-08,53.336472422908834,0
2021-05-09,55.54116124570708,0
2021-05-10,58.14901435263362,0
2021-05-11,59.866418278277706,0
2021-05-12,63.9706794148624,0
2021-05-13,58.90178791206472,0
2021-05-14,57.530575236552394,0
2021-05-15,51.93295693980819,0
2021-05-16,57.728630170579166,0
2021-05-17,56.860758971103685,0
2021-05-18,61.57955540101756,0
2021-05-19,64.70139548655308,0
2021-05-20,57.790593958132455,0
2021-05-21,56.24960693559985,0
2021-05-22,55.58301115170065,0
2021-05-23,50.59659702838108,0
2021-05-24,57.96547984802099,0
2021-05-25,61.89880167153171,0
2021-05-26,63.780046176786705,0
2021-05-27,56.9074168809514,0
2021-05-28,52.270004340527336,0
2021-05-29,53.11635629901062,0
2021-05-30,53.49708332260062,0
2021-05-31,57.17684080322364,0
2021-06-01,61.13996102912714,0
2021-06-02,59.91306157217526,0
2021-06-03,58.89151818277258,0
2021-06-04,54.53204001175209,0
2021-06-05,49.668339122708865,0
2021-06-06,55.649132441848614,0
2021-06-07,56.62820338869393,0
2021-06-08,57.059668305584,0
2021-06-09,61.57227521542222,0
2021-06-10,55.454871479962215,0
2021-06-11,54.48877872373989,0
2021-06-12,52.374763875122554,0
2021-06-13,49.22889415824595,0
2021-06-14,56.55244043212584,0
2021-06-15,59.20579589303234,0
2021-06-16,60.83439015893865,0
2021-06-17,60.12240274643336,0
2021-06-18,51.34223431249717,0
2021-06-19,47.4626612608432,0
2021-06-20,47.99829315721051,0
2021-06-21,51.89597730598288,0
2021-06-22,57.123132460083916,0
2021-06-23,58.765214845247705,0
2021-06-24,55.770727052815424,0
2021-06-25,52.37214294834376,0
2021-06-26,47.877491241658724,0
2021-06-27,51.5626837412107,0
2021-06-28,51.873870127067335,0
2021-06-29,61.5909059232591,0
2021-06-30,58.205477238841226,0
2021-07-01,52.37261666039045,0
2021-07-02,47.44428766630894,0
2021-07-03,47.68379399712494,0
2021-07-04,47.07547310157519,0
2021-07-05,52.69774529489638,0
2021-07-06,65.96373689733966,1
2021-07-07,55.675668398641456,0
2021-07-08,51.26137357296183,0
2021-07-09,45.42560868665365,0
2021-07-10,44.69660630083873,0
2021-07-11,48.107894730356854,0
2021-07-12,50.57289599639006,0
2021-07-13,51.403367654439556,0
2021-07-14,55.04824385678968,0
2021-07-15,52.60947574283027,0
2021-07-16,45.57514342303735,0
2021-07-17,44.78866666587038,0
2021-07-18,45.40746863056405,0
2021-07-19,46.75944318647075,0
2021-07-20,53.516162450601676,0
2021-07-21,54.73460534242463,0
2021-07-22,52.92185244197447,0
2021-07-23,48.37346727759779,0
2021-07-24,40.655317916300504,0
2021-07-25,42.35161414221935,0
2021-07-26,49.0187756808748,0
2021-07-27,52.7789227343378,0
2021-07-28,53.60166770339602,0
2021-07-29,57.4278508165838,0
2021-07-30,46.38271041572223,0
2021-07-31,44.66560650306232,0
2021-08-01,45.12816008776093,0
2021-08-02,48.293772489518496,0
2021-08-03,50.13280563950017,0
2021-08-04,53.11152560506133,0
2021-08-05,47.20908389218475,0
2021-08-06,43.810277377905145,0
2021-08-07,40.47767594535917,0
2021-08-08,42.449075951236004,0
2021-08-09,50.69701887034952,0
2021-08-10,46.11736006207335,0
2021-08-11,52.066778859614644,0
2021-08-12,44.642385729939186,0
2021-08-13,42.46582901422358,0
2021-08-14,42.765056803163255,0
2021-08-15,41.5658902637567,0
2021-08-16,43.077736369351264,0
2021-08-17,47.600596500993575,0
2021-08-18,51.246820301514234,0
2021-08-19,45.61476279619428,0
2021-08-20,43.06485594958668,0
2021-08-21,39.915363615007024,0
2021-08-22,39.386258636742184,0
2021-08-23,48.78855001182146,0
2021-08-24,49.58202216531018,0
2021-08-25,45.13609701651045,0
2021-08-26,46.76316748346586,0
2021-08-27,40.63935753014183,0
2021-08-28,40.876525873453794,0
2021-08-29,38.46851852050174,0
2021-08-30,43.652159899371604,0
2021-08-31,48.722203806272546,0
2021-09-01,50.333210726563685,0
2021-09-02,43.42245093986624,0
2021-09-03,40.744368201900386,0
2021-09-04,37.69004744700448,0
2021-09-05,38.23319710821059,0
2021-09-06,46.917026276914264,0
2021-09-07,48.04503446731861,0
2021-09-08,45.621292922591984,0
2021-09-09,57.21880327001465,1
2021-09-10,45.23654472508754,0
2021-09-11,40.30270161919856,0
2021-09-12,36.11805976331298,0
2021-09-13,42.053838932098984,0
2021-09-14,49.424456156436726,0
2021-09-15,46.402780882510065,0
2021-09-16,45.96539025390294,0
2021-09-17,42.25589656443339,0
2021-09-18,36.118135615166885,0
2021-09-19,38.791903138126926,0
2021-09-20,36.31394871139261,0
2021-09-21,44.636144586752046,0
2021-09-22,47.127460808181375,0
2021-09-23,42.416929230042484,0
2021-09-24,43.82653177691852,0
2021-09-25,34.98719462707635,0
2021-09-26,37.92680337607865,0
2021-09-27,42.97441222747101,0
2021-09-28,49.50446874966841,0
2021-09-29,44.71846908763038,0
2021-09-30,47.21704661627912,0
2021-10-01,40.58105320620446,0
2021-10-02,35.904013439293934,0
2021-10-03,39.77134302764642,0
2021-10-04,43.171993370307206,0
2021-10-05,45.50313318023395,0
2021-10-06,47.83214073386586,0
2021-10-07,44.243123932157935,0
2021-10-08,40.931326935569615,0
2021-10-09,39.355648587780415,0
2021-10-10,42.20414962360013,0
2021-10-11,40.503812284131286,0
2021-10-12,51.195752259786225,0
2021-10-13,44.03498261606208,0
2021-10-14,44.977253397142505,0
2021-10-15,42.168391612567525,0
2021-10-16,38.90116407055998,0
2021-10-17,38.11476782303721,0
2021-10-18,42.91143106605233,0
2021-10-19,46.312015006341376,0
2021-10-20,47.148770865556834,0
2021-10-21,37.38828654217865,1
2021-10-22,42.13386343282673,0
2021-10-23,37.40114694601151,0
2021-10-24,41.626751162235806,0
2021-10-25,44.42914031197775,0
2021-10-26,49.429964614292984,0
2021-10-27,50.11221027619477,0
2021-10-28,44.575638475503695,0
2021-10-29,40.86297004018264,0
2021-10-30,40.863860482439016,0
2021-10-31,41.64925495395199,0
2021-11-01,44.392199849570524,0
2021-11-02,48.67669307148853,0
2021-11-03,52.064248452619935,0
2021-11-04,45.724446532024345,0
2021-11-05,43.76930371719628,0
2021-11-06,39.67429682976711,0
2021-11-07,40.720003695866296,0
2021-11-08,47.37565686452253,0
2021-11-09,50.85402009263837,0
2021-11-10,51.91393146744256,0
2021-11-11,50.31317539633235,0
2021-11-12,43.52816561915578,0
2021-11-13,42.269838278649424,0
2021-11-14,41.3780599284314,0
2021-11-15,46.685411532285855,0
2021-11-16,49.8173918095578,0
2021-11-17,51.37067144423867,0
2021-11-18,49.79733336455214,0
2021-11-19,42.769305282716715,0
2021-11-20,46.02483137539378,0
2021-11-21,40.9349632329138,0
2021-11-22,44.57112628832016,0
2021-11-23,53.37008040134923,0
2021-11-24,53.749673534245446,0
2021-11-25,50.8581433311151,0
2021-11-26,46.67826174681314,0
2021-11-27,42.844047168636564,0
2021-11-28,42.193349323652015,0
2021-11-29,48.20406158828191,0
2021-11-30,50.76428220620127,0
2021-12-01,55.19283824327525,0
2021-12-02,50.40324545361999,0
2021-12-03,44.868937662052886,0
2021-12-04,43.33473085745605,0
2021-12-05,45.93297585516518,0
2021-12-06,48.054240808435495,0
2021-12-07,51.61307139699972,0
2021-12-08,54.87823256844092,0
2021-12-09,52.34458646367453,0
2021-12-10,46.67205079802134,0
2021-12-11,44.209818685403874,0
2021-12-12,46.753666432376036,0
2021-12-13,47.47570650434282,0
2021-12-14,51.64017009407626,0
2021-12-15,54.158621668374636,0
2021-12-16,52.639141732410046,0
2021-12-17,49.52552798978227,0
2021-12-18,49.326436790509796,0
2021-12-19,49.234426777600326,0
2021-12-20,51.2869078876822,0
2021-12-21,55.65699905849199,0
2021-12-22,54.83506308202513,0
2021-12-23,54.277951746723595,0
2021-12-24,49.579318978173944,0
2021-12-25,48.277716243203436,0
2021-12-26,47.124480657851755,0
2021-12-27,53.90824114637187,0
2021-12-28,60.02584766929157,0
2021-12-29,67.89016136223013,1
2021-12-30,56.387828412377544,0
2021-12-31,52.807863360804625,0
2022-01-01,48.14493524950181,0
2022-01-02,50.54300815741676,0
2022-01-03,54.21102847025767,0
2022-01-04,58.47206369424921,0
2022-01-05,57.877681035811506,0
2022-01-06,56.94875283453747,0
2022-01-07,53.73783953872662,0
2022-01-08,53.119501695246974,0
2022-01-09,53.28142471545715,0
2022-01-10,59.75813551112511,0
2022-01-11,58.00545646268203,0
2022-01-12,62.42894197404543,0
2022-01-13,58.52382428262932,0
2022-01-14,58.375312922788325,0
2022-01-15,49.85058799961431,0
2022-01-16,50.929166288009654,0
2022-01-17,55.49412111620713,0
2022-01-18,56.52855829481217,0
2022-01-19,60.8637060594003,0
2022-01-20,57.864164063842246,0
2022-01-21,55.515815590105504,0
2022-01-22,53.36370922511903,0
2022-01-23,57.56731786063487,0
2022-01-24,59.79313753084711,0
2022-01-25,60.81460891430263,0
2022-01-26,61.30280423955219,0
2022-01-27,61.542706432679715,0
2022-01-28,53.74269411604585,0
2022-01-29,57.5026161733466,0
2022-01-30,57.324404245874796,0
2022-01-31,58.09521307516571,0
2022-02-01,59.67383138764973,0
2022-02-02,66.92915807664608,0
2022-02-03,61.44135243254176,0
2022-02-04,59.959833259173664,0
2022-02-05,51.74105439959313,0
2022-02-06,54.845854107602136,0
2022-02-07,60.11170239837178,0
2022-02-08,64.24998750253512,0
2022-02-09,64.36519175281806,0
2022-02-10,63.947736658039915,0
2022-02-11,56.367975195303416,0
2022-02-12,55.65129608559446,0
2022-02-13,57.278193654535194,0
2022-02-14,52.10967067377306,1
2022-02-15,66.54514468825607,0
2022-02-16,63.96797263167076,0
2022-02-17,60.57152709544596,0
2022-02-18,61.98181609353337,0
2022-02-19,57.509204738023534,0
2022-02-20,56.43417810713592,0
2022-02-21,65.06142917521223,0
2022-02-22,66.21614065004135,0
2022-02-23,69.42303723881967,0
2022-02-24,64.60605807919363,0
2022-02-25,64.36307833230508,0
2022-02-26,61.15401229209854,0
2022-02-27,58.21539498678017,0
2022-02-28,64.66764669672352,0
2022-03-01,68.02392454442936,0
2022-03-02,70.5328881987859,0
2022-03-03,63.25496170301389,0
2022-03-04,62.30988769802907,0
2022-03-05,60.438611360758934,0
2022-03-06,55.856325530343874,0
2022-03-07,61.000343695646436,0
2022-03-08,63.27876955328656,0
2022-03-09,67.86241406012242,0
2022-03-10,67.20687866935926,0
2022-03-11,64.51071431978349,0
2022-03-12,59.019249859461056,0
2022-03-13,63.16127414793375,0
2022-03-14,61.11770080819605,0
2022-03-15,64.44218597207062,0
2022-03-16,68.76239841869086,0
2022-03-17,66.99262125160978,0
2022-03-18,61.87362377789696,0
2022-03-19,55.149398598161056,0
2022-03-20,60.11913335345091,0
2022-03-21,61.64230729670741,0
2022-03-22,69.54156095499056,0
2022-03-23,69.9397939260129,0
2022-03-24,64.6575951526038,0
2022-03-25,61.20383269765652,0
2022-03-26,57.4380320423354,0
2022-03-27,60.4237547282141,0
2022-03-28,66.39277985177593,0
2022-03-29,66.44147438434048,0
2022-03-30,70.40482115262455,0
2022-03-31,65.64635469576865,0
2022-04-01,60.79469114639471,0
2022-04-02,59.470600377143825,0
2022-04-03,58.58614479830006,0
2022-04-04,63.462016528154216,0
2022-04-05,66.08328905031844,0
2022-04-06,73.37159632495583,0
2022-04-07,66.80212182726855,0
2022-04-08,60.98503083668597,0
2022-04-09,60.09600572834658,0
2022-04-10,60.39472355248407,0
2022-04-11,64.06952328434951,0
2022-04-12,69.6289605496485,0
2022-04-13,70.85822268196239,0
2022-04-14,65.55118251123606,0
2022-04-15,61.09302038434282,0
2022-04-16,58.95776454595432,0
2022-04-17,55.835074489555986,0
2022-04-18,61.280406775944016,0
2022-04-19,70.91357144780758,0
2022-04-20,72.39229385231116,0
2022-04-21,65.8533112760409,0
2022-04-22,63.11711461516751,0
2022-04-23,59.829961112299905,0
2022-04-24,66.27662994785541,0
2022-04-25,66.21036430571353,0
2022-04-26,67.56500858270525,0
2022-04-27,66.81302060893229,0
2022-04-28,62.74108863797823,0
2022-04-29,61.95451905443957,0
2022-04-30,57.25948751282375,0
2022-05-01,56.820375736514116,0
2022-05-02,62.205525219352296,0
2022-05-03,65.16680649100829,0
2022-05-04,71.58921171197159,0
2022-05-05,67.19002734983161,0
2022-05-06,60.98652939424148,0
2022-05-07,61.16925853512012,0
2022-05-08,59.23928664597858,0
2022-05-09,61.17844752521541,0
2022-05-10,69.76137122774549,0
2022-05-11,68.66104737634826,0
2022-05-12,62.7038402912761,0
2022-05-13,59.95688059217413,0
2022-05-14,55.77693300319119,0
2022-05-15,55.621688094916095,0
2022-05-16,64.04027386794752,0
2022-05-17,69.80525624905655,0
2022-05-18,64.0420254343596,0
2022-05-19,65.14507865987356,0
2022-05-20,58.262200061581126,0
2022-05-21,55.76521543354087,0
2022-05-22,56.39941994322703,0
2022-05-23,59.64273937048405,0
2022-05-24,65.25241279918619,0
2022-05-25,64.33261799878176,0
2022-05-26,63.702093219470434,0
2022-05-27,58.592004692633715,0
2022-05-28,55.37780060764174,0
2022-05-29,54.8728279922626,0
2022-05-30,59.30872872733773,0
2022-05-31,65.74579496652355,0
2022-06-01,66.06438113395092,0
2022-06-02,60.26277966041381,0
2022-06-03,57.93683800813344,0
2022-06-04,56.39344844657697,0
2022-06-05,52.37371354508783,0
2022-06-06,60.56346121665912,0
2022-06-07,61.9144474413188,0
2022-06-08,65.19895478574459,0
2022-06-09,59.67742881974821,0
2022-06-10,53.10563322791224,0
2022-06-11,50.604303775167324,0
2022-06-12,54.769224758999485,0
2022-06-13,58.94886121073248,0
2022-06-14,60.376212335768535,0
2022-06-15,64.27290110528305,0
2022-06-16,56.81200884909044,0
2022-06-17,55.50781979265525,0
2022-06-18,50.355757279656665,0
2022-06-19,52.28194352252284,0
2022-06-20,57.43127677143454,0
2022-06-21,59.365928557686,0
2022-06-22,61.12370693902144,0
2022-06-23,61.04027564872198,0
2022-06-24,53.374724323933506,0
2022-06-25,53.33393980908066,0
2022-06-26,50.20755589715664,0
2022-06-27,57.27438135506677,0
2022-06-28,62.8454784471992,0
2022-06-29,55.82276073839425,0
2022-06-30,56.30513116704894,0
2022-07-01,54.55223863640851,0
2022-07-02,50.124761025023844,0
2022-07-03,52.07662306195015,0
2022-07-04,53.8735857111354,0
2022-07-05,59.002081293998145,0
2022-07-06,59.32138932597737,0
2022-07-07,59.1016694819535,0
2022-07-08,52.77496530452548,0
2022-07-09,50.07528759485446,0
2022-07-10,49.3813644212968,0
2022-07-11,52.97904210590508,0
2022-07-12,56.83874954483056,0
2022-07-13,59.29923164518909,0
2022-07-14,54.80469217812548,0
2022-07-15,51.72955330598984,0
2022-07-16,52.43843902740917,0
2022-07-17,40.83894800941167,1
2022-07-18,52.19816154167652,0
2022-07-19,59.00696903880003,0
2022-07-20,56.599919132430976,0
2022-07-21,50.48156635401113,0
2022-07-22,48.05073994261353,0
2022-07-23,43.46905846615494,0
2022-07-24,47.32311183270103,0
2022-07-25,51.82325839276885,0
2022-07-26,58.9007371833482,0
2022-07-27,47.02068772861067,1
2022-07-28,53.07815040784488,0
2022-07-29,50.69236160646575,0
2022-07-30,41.76343791099879,0
2022-07-31,47.48118648748722,0
2022-08-01,52.321044360888614,0
2022-08-02,51.59297490768737,0
2022-08-03,57.66633436376368,0
2022-08-04,53.2153591137423,0
2022-08-05,47.23532110228272,0
2022-08-06,46.4942574582764,0
2022-08-07,50.605270905195134,0
2022-08-08,50.208217594920505,0
2022-08-09,54.12330032194332,0
2022-08-10,53.54865079674533,0
2022-08-11,49.93934887461471,0
2022-08-12,48.83965171423141,0
2022-08-13,42.64230422866338,0
2022-08-14,45.345770232236276,0
2022-08-15,48.04117274437569,0
2022-08-16,53.75034298904281,0
2022-08-17,54.31401027865637,0
2022-08-18,52.90748382683935,0
2022-08-19,45.366625870743476,0
2022-08-20,43.03696803451466,0
2022-08-21,42.482174652203746,0
2022-08-22,47.36003022414175,0
2022-08-23,52.81442023160066,0
2022-08-24,54.44364350253383,0
2022-08-25,48.28683067614909,0
2022-08-26,47.440633302962745,0
2022-08-27,45.61898531196717,0
2022-08-28,44.614011158877716,0
2022-08-29,51.366309034823416,0
2022-08-30,49.893211796438415,0
2022-08-31,49.83840199025776,0
2022-09-01,45.989038975093564,0
2022-09-02,48.12629498578058,0
2022-09-03,43.66688112096907,0
2022-09-04,43.14425087607444,0
2022-09-05,47.6589502383378,0
2022-09-06,48.69429711409547,0
2022-09-07,56.74205715319931,0
2022-09-08,49.34628232989121,0
2022-09-09,44.9130315739393,0
2022-09-10,43.38854471353833,0
2022-09-11,43.81527171013866,0
2022-09-12,47.16372515611941,0
2022-09-13,49.000515579281014,0
2022-09-14,52.44905272090444,0
2022-09-15,52.52694794137637,0
2022-09-16,47.07975409874486,0
2022-09-17,44.83778084553218,0
2022-09-18,41.565047354029645,0
2022-09-19,44.490901622073515,0
2022-09-20,50.10406696367161,0
2022-09-21,51.41185184256699,0
2022-09-22,50.76575928258827,0
2022-09-23,40.83872894336696,0
2022-09-24,44.565588942655154,0
2022-09-25,42.1469437344086,0
2022-09-26,45.51228762191793,0
2022-09-27,48.247879734718644,0
2022-09-28,47.927690976373604,0
2022-09-29,50.181313692591765,0
2022-09-30,44.34851765517043,0
2022-10-01,38.92544441936185,0
2022-10-02,39.89235534583157,0
2022-10-03,45.73472409287978,0
2022-10-04,53.671074442079195,0
2022-10-05,50.7998663803933,0
2022-10-06,45.63102979232828,0
2022-10-07,43.83342760653399,0
2022-10-08,41.103624240250454,0
2022-10-09,37.25309610142415,0
2022-10-10,46.482683670613945,0
2022-10-11,50.07673163370778,0
2022-10-12,52.937580388669495,0
2022-10-13,52.581849539676455,0
2022-10-14,46.845116255133604,0
2022-10-15,41.39875895316739,0
2022-10-16,40.74161066617554,0
2022-10-17,52.06604388151827,0
2022-10-18,51.005269847136006,0
2022-10-19,51.941357608053906,0
2022-10-20,49.22402933990392,0
2022-10-21,45.39641447849672,0
2022-10-22,42.07589077172743,0
2022-10-23,42.25512427134131,0
2022-10-24,46.29299094122867,0
2022-10-25,51.30819214213268,0
2022-10-26,51.332872982916506,0
2022-10-27,48.3720401616719,0
2022-10-28,45.757651561556045,0
2022-10-29,42.418156820413536,0
2022-10-30,46.992741397926835,0
2022-10-31,42.68573221863918,0
2022-11-01,54.17617415368389,0
2022-11-02,55.54969083843519,0
2022-11-03,46.30691733090546,0
2022-11-04,45.53337673035973,0
2022-11-05,42.8770063575433,0
2022-11-06,41.879140893768216,0
2022-11-07,47.15889013947913,0
2022-11-08,50.51610888195665,0
2022-11-09,57.32321043007853,0
2022-11-10,53.10304811641488,0
2022-11-11,49.556490580836424,0
2022-11-12,45.8742811986554,0
2022-11-13,43.26331094219401,0
2022-11-14,48.508710321398915,0
2022-11-15,54.574985362104954,0
2022-11-16,52.24890444907825,0
2022-11-17,53.54745550927668,0
2022-11-18,47.43753112618646,0
2022-11-19,44.60088416876314,0
2022-11-20,47.87745890899882,0
2022-11-21,51.394682031225436,0
2022-11-22,53.836728594597616,0
2022-11-23,57.98800040964655,0
2022-11-24,50.949000625798455,0
2022-11-25,50.152937519723736,0
2022-11-26,47.552552378900025,0
2022-11-27,46.864929984271384,0
2022-11-28,52.199281523448064,0
2022-11-29,53.109382731464,0
2022-11-30,58.58214181620827,0
2022-12-01,53.81757363823244,0
2022-12-02,48.96307678441061,0
2022-12-03,49.56272964199036,0
2022-12-04,47.18429730824549,0
2022-12-05,49.84934776622696,0
2022-12-06,53.62758897933578,0
2022-12-07,59.085014239392834,0
2022-12-08,52.77477857514321,0
2022-12-09,54.675404294250235,0
2022-12-10,44.46685746767483,0
2022-12-11,53.16029018178957,0
2022-12-12,54.27075890440615,0
2022-12-13,57.73760637593683,0
2022-12-14,57.98074161778044,0
2022-12-15,57.338561474262335,0
2022-12-16,52.30192923980846,0
2022-12-17,52.05509575729797,0
2022-12-18,51.21966180250374,0
2022-12-19,55.3788684664602,0
2022-12-20,58.43871793552149,0
2022-12-21,60.1966223754242,0
2022-12-22,58.40050448376355,0
2022-12-23,50.20580384221954,0
2022-12-24,48.40504454648146,0
2022-12-25,53.734289459141664,0
2022-12-26,56.67983083355243,0
2022-12-27,60.06073885752432,0
2022-12-28,61.612719857986164,0
2022-12-29,59.747624204545865,0
2022-12-30,53.816048216385354,0
2022-12-31,50.81574506125644,0
2023-01-01,53.95454885203781,0
2023-01-02,55.697235050906016,0
2023-01-03,62.561506592463175,0
2023-01-04,59.48702643724483,0
2023-01-05,62.42679101285241,0
2023-01-06,57.15609005967009,0
2023-01-07,54.198681559542145,0
2023-01-08,56.79807859611688,0
2023-01-09,62.25298936455205,0
2023-01-10,65.0396681384784,0
2023-01-11,60.473885274363795,0
2023-01-12,59.069925901811345,0
2023-01-13,56.21866572458568,0
2023-01-14,54.99266829145331,0
2023-01-15,57.11798475983182,0
2023-01-16,58.71627975840443,0
2023-01-17,64.62559734838949,0
2023-01-18,63.88106602729411,0
2023-01-19,61.63695963145661,0
2023-01-20,55.88026980207761,0
2023-01-21,54.31334065960995,0
2023-01-22,54.59231021090101,0
2023-01-23,59.42238708858859,0
2023-01-24,67.55873086003085,0
2023-01-25,64.68510059653252,0
2023-01-26,69.30917684660237,0
2023-01-27,60.856666500252906,0
2023-01-28,57.69761191215555,0
2023-01-29,56.73846522984444,0
2023-01-30,63.925301175590356,0
2023-01-31,65.44144613923973,0
2023-02-01,67.95960222369116,0
2023-02-02,70.28636153953153,0
2023-02-03,60.789474932422124,0
2023-02-04,60.727526422476764,0
2023-02-05,58.13903901549905,0
2023-02-06,63.53378458485591,0
2023-02-07,71.2019736825466,0
2023-02-08,67.51757434799906,0
2023-02-09,69.83499894644909,0
2023-02-10,63.42870327308029,0
2023-02-11,58.323061636958734,0
2023-02-12,61.81635268231705,0
2023-02-13,66.54186870270502,0
2023-02-14,69.88357034243012,0
2023-02-15,66.59694764086636,0
2023-02-16,65.70776159837544,0
2023-02-17,62.45588077463862,0
2023-02-18,60.22237472621492,0
2023-02-19,62.70140305773467,0
2023-02-20,65.84571059445568,0
2023-02-21,66.84759391908713,0
2023-02-22,71.36066923203651,0
2023-02-23,59.230393495938344,1
2023-02-24,64.90176462105993,0
2023-02-25,63.34792306832902,0
2023-02-26,63.9266570648789,0
2023-02-27,67.19084085453535,0
2023-02-28,70.14333078423766,0
2023-03-01,68.02673292679606,0
2023-03-02,69.59964065666504,0
2023-03-03,64.91134660732473,0
2023-03-04,62.42572158710161,0
2023-03-05,60.3837473839881,0
2023-03-06,64.77084883471373,0
2023-03-07,73.03232383998395,0
2023-03-08,71.89360574966243,0
2023-03-09,70.70900825843547,0
2023-03-10,65.13959351885266,0
2023-03-11,62.51029162926158,0
2023-03-12,65.36311005914247,0
2023-03-13,66.43111101269658,0
2023-03-14,71.62930269084795,0
2023-03-15,71.5398824219398,0
2023-03-16,68.94928049629814,0
2023-03-17,64.91730871561829,0
2023-03-18,63.328059952031246,0
2023-03-19,62.94226770348282,0
2023-03-20,70.36804309596367,0
2023-03-21,70.02118910561826,0
2023-03-22,72.44395471757673,0
2023-03-23,69.27191445194953,0
2023-03-24,68.74247310279041,0
2023-03-25,63.56945522003173,0
2023-03-26,66.23563031361954,0
2023-03-27,65.13714958902665,0
2023-03-28,72.57575315485211,0
2023-03-29,74.80767021682742,0
2023-03-30,70.5060752348184,0
2023-03-31,68.14899329146864,0
2023-04-01,62.29063904539733,0
2023-04-02,67.11883812599307,0
